Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
11690,1.13,Ideal,E,SI1,62.2,55.0,6.69,6.66,4.15,6682
5650,0.5,Very Good,G,SI1,60.8,63.0,5.08,5.11,3.1,1171
3277,1.12,Ideal,G,SI2,62.2,55.0,6.68,6.64,4.14,4955
22655,0.71,Premium,D,VVS1,59.7,59.0,5.81,5.88,3.49,4482
19483,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,680
17170,0.7,Premium,G,SI1,61.6,58.0,5.71,5.65,3.5,2285
5175,0.6,Good,G,VS1,60.1,61.0,5.44,5.5,3.29,1757
17695,1.0,Very Good,E,VVS2,59.1,58.0,6.5,6.57,3.86,9815
10806,0.56,Premium,E,VS2,61.1,59.0,5.27,5.34,3.24,1552
17288,0.81,Ideal,H,SI2,63.0,57.0,5.94,5.9,3.73,2313
22134,1.01,Good,I,VS2,62.5,59.0,6.3,6.37,3.96,4239
18727,0.4,Ideal,G,VVS1,62.0,56.0,4.73,4.76,2.94,1043
2563,1.02,Very Good,F,VS2,62.8,57.0,6.36,6.41,4.01,6911
16096,1.03,Ideal,G,SI1,60.9,57.0,6.54,6.5,3.97,5037
18816,1.27,Premium,I,VS2,62.6,59.0,6.95,6.86,4.32,6116
7677,0.53,Premium,G,VS2,62.6,58.0,5.18,5.11,3.22,1607
12783,0.3,Good,G,SI1,63.8,56.0,4.26,4.3,2.73,447
22031,0.71,Premium,G,SI1,62.0,60.0,5.68,5.64,3.51,2388
18499,0.81,Premium,F,SI1,61.3,60.0,6.0,5.94,3.66,2926
13538,0.42,Ideal,G,VVS2,62.2,56.0,4.77,4.81,2.98,1031
14297,1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,8590
10861,0.5,Very Good,G,VVS1,63.3,56.0,5.1,5.07,3.22,2070
7606,0.3,Very Good,H,IF,62.9,58.0,4.26,4.29,2.69,789
6381,0.32,Ideal,F,VS2,,55.0,4.45,4.4,2.67,828
3190,0.3,Premium,H,VS1,62.4,60.0,4.29,4.23,2.66,630
6087,1.02,Ideal,G,VS2,62.5,57.0,6.41,6.45,4.02,6352
1670,0.28,Very Good,F,VVS1,58.9,62.0,4.27,4.32,2.53,572
10751,0.71,Ideal,G,VS2,60.6,56.0,5.76,5.8,3.5,2911
2405,0.39,Premium,I,VVS1,61.5,59.0,4.67,4.7,2.88,821
23369,0.54,Ideal,H,VS1,61.9,56.0,5.24,5.2,3.23,1637
6408,0.31,Very Good,E,SI1,63.1,57.0,4.35,4.3,2.73,698
10865,1.21,Premium,D,SI2,59.7,58.0,7.06,6.96,4.19,4946
9400,0.32,Ideal,H,VVS1,61.6,55.0,4.4,4.43,2.72,730
16011,0.72,Ideal,E,SI1,61.0,57.0,5.78,5.8,3.53,2835
11831,1.14,Ideal,F,VVS1,62.2,56.0,6.69,6.67,4.16,11844
12318,1.08,Ideal,F,VVS2,62.1,55.0,6.57,6.6,4.09,10052
2826,1.32,Premium,F,SI1,59.7,60.0,7.11,7.16,4.26,7683
13257,1.01,Very Good,H,SI1,63.1,60.0,6.41,6.37,4.03,4513
13547,0.35,Ideal,E,SI2,61.4,56.0,4.51,4.55,2.78,491
26842,1.42,Ideal,H,SI1,62.0,56.0,7.17,7.22,4.46,8529
18310,0.3,Good,H,VS1,63.2,56.0,4.25,4.29,2.7,526
6256,1.9,Ideal,I,SI2,60.9,55.0,8.0,8.06,4.89,12165
25537,1.52,Fair,H,SI2,64.9,58.0,7.23,7.19,4.68,7388
26916,2.0,Premium,J,VS2,60.8,62.0,8.12,8.09,4.93,13162
14779,0.7,Very Good,H,SI1,58.5,65.0,5.81,5.84,3.41,2475
5260,0.34,Ideal,F,VS2,62.1,55.0,4.51,4.47,2.79,880
26709,0.54,Ideal,E,VVS2,61.5,57.0,5.24,5.26,3.23,2776
315,0.59,Ideal,H,VS2,62.2,59.0,5.38,5.34,3.33,1648
5915,1.0,Premium,D,VVS2,58.3,61.0,6.55,6.48,3.8,9274
7400,1.5,Fair,D,SI1,65.1,59.0,7.1,7.01,4.59,10374
26014,1.37,Premium,H,VS1,62.9,58.0,7.12,7.07,4.46,8669
5677,0.32,Ideal,I,VS1,62.4,56.0,4.37,4.31,2.71,648
16909,0.4,Very Good,D,VVS2,62.6,55.0,4.7,4.72,2.95,1168
25207,0.71,Premium,I,SI2,62.1,58.0,5.7,5.67,3.53,1696
24456,0.32,Very Good,H,VVS1,62.3,56.0,4.35,4.37,2.72,672
24712,1.51,Ideal,I,SI1,62.4,59.0,7.27,7.34,4.56,8752
5659,0.57,Ideal,H,SI2,62.0,57.0,5.3,5.35,3.3,1121
2197,0.3,Ideal,F,VS2,62.1,57.0,4.27,4.3,2.66,568
2136,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,1580
5602,0.34,Good,G,SI1,63.4,57.0,4.42,4.45,2.81,507
24596,1.01,Good,H,VS1,63.8,59.0,6.3,6.34,4.03,5416
17337,1.33,Premium,I,VS1,61.5,58.0,7.02,7.06,4.33,6963
7881,0.58,Ideal,G,SI1,62.2,55.0,5.33,5.37,3.33,1446
13433,0.51,Ideal,I,SI1,62.2,56.0,5.08,5.12,3.17,984
12421,0.32,Good,H,SI1,63.7,55.0,4.33,4.3,2.75,591
15592,0.3,Ideal,D,SI1,61.9,56.0,4.28,4.31,2.66,552
21988,0.34,Ideal,E,VS1,62.4,54.0,4.49,4.45,2.79,1060
389,0.42,Ideal,E,SI1,62.1,55.0,4.81,4.79,2.98,953
15331,1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,5666
10826,0.42,Premium,E,SI2,58.8,60.0,4.9,4.86,2.87,838
4630,0.33,Ideal,D,VS2,62.5,55.0,4.45,4.41,2.77,1002
15505,0.39,Very Good,G,SI1,58.9,61.0,4.74,4.76,2.8,703
15498,0.28,Very Good,D,VVS1,60.3,62.0,4.22,4.24,2.55,596
21508,0.42,Ideal,G,VS1,61.8,56.0,4.84,4.8,2.98,984
22207,0.35,Ideal,D,VS2,62.0,55.0,4.47,4.53,2.79,829
9289,0.33,Premium,D,SI1,60.3,58.0,4.47,4.49,2.7,608
21241,1.01,Very Good,H,SI1,62.3,57.0,6.36,6.42,3.98,4306
16259,1.01,Good,J,VS1,61.5,61.0,6.39,6.45,3.95,4189
12935,1.05,Good,E,VS1,63.1,59.0,6.45,6.49,4.08,7826
14851,0.31,Ideal,G,VVS1,61.3,56.0,4.37,4.41,2.69,789
13242,0.3,Ideal,G,SI1,62.3,56.0,4.29,4.32,2.68,432
23243,1.07,Premium,F,SI1,62.5,59.0,6.57,6.52,4.09,5436
6546,0.38,Ideal,D,VS1,62.3,54.0,4.64,4.7,2.9,983
15878,0.4,Premium,G,SI1,61.1,61.0,4.76,4.7,2.89,900
25202,0.9,Ideal,I,SI1,60.8,57.0,6.25,6.22,3.79,3251
24512,1.05,Premium,E,SI2,60.3,61.0,6.62,6.57,3.98,5400
1880,1.23,Ideal,E,VVS2,59.9,57.0,6.95,7.03,4.19,13034
16920,0.38,Ideal,F,VVS2,61.7,55.4,4.66,4.68,2.88,1010
17706,0.3,Ideal,I,VVS2,62.2,56.0,4.27,4.31,2.67,515
21061,0.57,Premium,D,VS1,60.6,59.0,5.38,5.32,3.24,2360
11871,0.7,Ideal,F,SI1,62.1,55.0,5.68,5.72,3.54,2409
15969,0.4,Very Good,J,SI1,58.9,59.0,4.84,4.87,2.86,603
20603,1.51,Very Good,E,SI2,63.1,58.0,7.31,7.28,4.6,9513
13635,1.01,Very Good,H,SI1,63.4,59.0,6.34,6.28,4.0,4836
23366,1.65,Ideal,G,VS2,62.2,55.0,7.6,7.57,4.72,9425
6741,1.01,Fair,D,SI1,66.3,55.0,6.22,6.17,4.11,4118
2573,1.0,Premium,E,SI2,,61.0,6.44,6.39,3.79,4077
20058,0.31,Premium,I,VS2,61.1,58.0,4.36,4.38,2.67,435
23394,0.32,Premium,G,SI2,61.0,59.0,4.42,4.36,2.68,540
352,0.96,Fair,F,SI2,65.2,58.0,6.14,6.12,3.99,3688
14904,0.9,Fair,D,SI1,66.1,55.0,5.98,5.92,3.93,3945
13215,0.41,Premium,F,SI2,60.3,58.0,4.86,4.82,2.92,907
13268,0.35,Premium,I,VS2,,58.0,4.55,4.57,2.79,491
8273,0.43,Ideal,G,VVS1,61.5,56.0,4.85,4.87,2.99,1207
14019,1.19,Premium,G,SI2,62.4,59.0,6.74,6.71,4.2,4078
21397,1.0,Fair,G,I1,61.7,57.0,6.39,6.28,3.91,2723
10442,1.06,Ideal,D,VS2,62.5,54.0,6.53,6.6,4.1,6856
4327,2.12,Ideal,D,SI2,62.9,55.0,8.17,8.14,5.13,12707
344,2.01,Very Good,H,SI1,63.5,57.0,7.96,7.88,5.03,14725
4678,0.81,Ideal,G,SI1,,55.0,5.97,5.94,3.73,2725
5227,0.9,Ideal,H,SI2,62.1,55.0,6.17,6.2,3.84,4001
139,0.75,Ideal,F,VS2,62.1,57.0,5.8,5.82,3.61,3081
2653,0.31,Ideal,E,IF,63.0,55.0,4.34,4.37,2.73,1214
19740,0.42,Premium,G,VS1,60.6,58.0,4.95,4.82,2.96,984
12954,0.56,Very Good,G,VS1,60.2,56.0,5.35,5.37,3.23,1686
2456,0.58,Ideal,H,IF,61.6,57.0,5.34,5.37,3.3,2211
10886,1.07,Premium,F,SI1,61.7,58.0,6.54,6.61,4.06,5042
26851,0.3,Ideal,H,VS1,62.5,56.0,4.24,4.27,2.66,526
21531,0.9,Very Good,E,SI1,59.8,58.0,6.21,6.26,3.73,4165
15950,1.11,Very Good,F,VVS2,60.8,57.0,6.7,6.73,4.08,9792
22712,1.01,Premium,H,SI2,,60.0,6.39,6.25,3.92,3507
7720,1.06,Ideal,F,SI2,62.7,56.0,6.52,6.47,4.07,3461
10233,0.74,Very Good,H,SI2,62.8,59.0,5.72,5.77,3.61,2198
23982,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,7072
1712,0.71,Good,G,SI1,63.6,56.0,5.65,5.67,3.6,2428
1446,0.35,Ideal,I,IF,61.5,55.0,4.53,4.57,2.8,715
12537,0.57,Good,D,SI1,62.2,64.0,5.29,5.23,3.27,1847
8210,0.53,Very Good,E,VS2,60.1,59.0,5.24,5.27,3.16,1852
8299,0.3,Very Good,H,VVS2,61.5,57.0,4.32,4.36,2.66,525
644,0.5,Ideal,D,SI1,60.9,57.0,5.18,5.14,3.14,1654
2578,0.74,Very Good,H,SI1,62.4,58.0,5.71,5.76,3.58,2426
20470,0.33,Ideal,G,VS1,61.4,54.0,4.48,4.44,2.74,854
7141,0.7,Ideal,I,VS1,63.1,54.0,5.61,5.67,3.56,2142
5216,0.56,Ideal,E,VS1,62.3,57.0,5.3,5.26,3.29,1791
20132,1.01,Good,G,VS1,63.7,56.0,6.37,6.29,4.03,6529
13415,0.34,Ideal,F,SI2,61.9,54.0,4.51,4.53,2.8,426
8980,0.72,Ideal,E,VS1,62.1,54.0,5.74,5.76,3.57,3690
21213,1.32,Very Good,H,SI1,62.8,56.0,6.94,7.0,4.38,7283
12261,1.7,Premium,G,VS2,60.9,60.0,7.71,7.68,4.69,16123
21952,1.03,Fair,G,SI1,64.7,63.0,6.36,6.31,4.1,4424
24069,0.57,Ideal,H,VS1,61.3,55.1,5.34,5.42,3.29,1720
4919,0.36,Ideal,E,VVS2,61.0,55.0,4.6,4.62,2.81,1131
10324,1.21,Premium,I,SI1,62.1,56.0,6.92,6.76,4.25,5421
23832,1.08,Ideal,H,SI2,61.2,57.4,6.57,6.63,4.04,4564
2111,0.4,Fair,G,VS1,57.1,64.0,4.88,4.9,2.79,798
3486,1.01,Ideal,G,IF,62.2,61.0,6.34,6.4,3.96,8957
20666,0.3,Premium,G,VVS2,62.0,58.0,4.26,4.29,2.65,684
14029,0.3,Ideal,I,VS1,62.5,54.0,4.3,4.34,2.7,457
2124,0.71,Ideal,F,VVS2,61.2,55.0,5.73,5.84,3.54,3705
10246,0.33,Ideal,G,IF,61.6,56.0,4.48,4.45,2.75,1052
3458,0.68,Very Good,E,SI1,58.2,60.0,5.75,5.79,3.36,1918
21276,0.42,Ideal,D,SI1,61.7,56.0,4.79,4.83,2.97,810
13973,0.91,Fair,H,SI2,64.4,57.0,6.11,6.09,3.93,2763
6616,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,6580
17830,0.51,Ideal,D,SI1,60.7,56.0,5.18,5.2,3.15,1884
594,0.53,Ideal,H,VVS1,61.3,56.0,5.21,5.23,3.2,1781
216,1.5,Very Good,F,VS1,60.5,55.0,7.39,7.48,4.5,15585
21278,0.43,Ideal,G,VVS1,62.0,55.0,4.85,4.82,3.0,1264
24565,0.31,Ideal,G,VS1,61.9,56.0,4.34,4.38,2.7,542
21143,0.91,Ideal,E,SI2,61.1,58.0,6.25,6.29,3.83,3723
19096,0.33,Ideal,F,VS2,62.3,56.0,4.43,4.46,2.77,666
8348,0.42,Very Good,H,VS2,59.0,57.0,4.92,4.95,2.91,843
12762,0.35,Ideal,G,VS1,60.6,56.0,4.57,4.6,2.78,706
19535,0.3,Ideal,G,IF,62.2,55.0,4.31,4.34,2.69,863
3034,1.79,Premium,J,VS2,62.5,60.0,7.76,7.69,4.83,10581
26010,1.01,Premium,I,VS2,62.5,58.0,6.44,6.39,4.01,4676
6403,0.32,Ideal,D,VVS1,61.7,55.0,4.41,4.44,2.73,1067
12594,1.11,Ideal,E,SI1,62.5,54.0,6.62,6.63,4.13,6737
1792,1.7,Ideal,I,VS1,60.1,57.0,7.8,7.77,4.68,12099
26216,1.7,Premium,F,SI1,62.3,58.0,7.63,7.59,4.74,13766
23141,0.44,Very Good,F,SI2,61.9,59.0,4.85,4.9,3.02,711
20403,1.2,Premium,E,SI1,62.5,56.0,6.75,6.71,4.21,6742
10801,0.79,Ideal,D,SI1,61.2,56.0,6.02,5.95,3.66,3185
3870,0.71,Ideal,E,VS2,61.8,57.0,5.69,5.74,3.53,3301
14278,1.21,Ideal,E,SI1,62.3,56.0,6.87,6.81,4.26,7088
20033,0.41,Premium,I,VVS1,61.5,59.0,4.81,4.75,2.94,1107
26084,1.14,Ideal,G,VS1,62.5,56.0,6.69,6.66,4.17,7255
21059,0.55,Ideal,G,VS1,60.9,55.0,5.29,5.32,3.23,1786
5865,0.9,Very Good,E,VS1,62.3,56.0,6.1,6.19,3.83,5001
25844,0.33,Ideal,D,VS2,62.1,56.0,4.42,4.47,2.76,781
11779,1.21,Good,I,VS2,64.1,61.0,6.7,6.66,4.28,5028
25253,1.05,Premium,G,VS2,62.5,55.0,6.59,6.54,4.1,5927
24754,0.77,Very Good,D,SI1,58.6,59.0,6.0,6.04,3.53,3160
18628,1.5,Ideal,G,SI2,63.0,57.0,7.31,7.2,4.57,6720
20875,1.22,Ideal,G,VS1,62.2,56.0,6.88,6.85,4.27,9292
1055,0.36,Ideal,H,VS1,61.5,55.0,4.59,4.62,2.83,651
26477,0.5,Premium,F,VS1,61.3,59.0,5.15,5.09,3.14,1838
24706,0.31,Very Good,H,VS1,62.8,58.0,4.29,4.31,2.7,544
12717,1.22,Ideal,I,SI2,61.8,57.0,6.9,6.83,4.23,4612
14719,0.3,Ideal,E,VS2,62.0,57.0,4.26,4.29,2.65,603
22174,0.33,Ideal,G,IF,61.9,56.0,4.43,4.47,2.75,925
16443,0.41,Ideal,D,SI1,60.3,57.0,4.82,4.86,2.92,791
19865,1.33,Fair,E,SI2,65.0,57.0,6.93,6.89,4.49,4916
15203,0.51,Premium,E,VVS2,62.1,57.0,5.18,5.15,3.21,2185
10461,2.02,Premium,I,SI2,61.7,58.0,8.07,8.0,4.96,14350
5264,0.75,Premium,G,VVS2,62.5,56.0,5.84,5.78,3.63,3486
17912,1.79,Premium,G,SI1,60.5,58.0,7.88,7.83,4.75,14127
6433,2.01,Good,I,SI1,58.8,60.0,8.27,8.19,4.84,16731
839,2.05,Premium,J,VS2,62.3,60.0,8.15,8.09,5.06,13667
736,0.54,Premium,D,VS1,61.1,58.0,5.24,5.3,3.22,1994
26060,0.51,Ideal,D,IF,62.0,56.0,5.14,5.18,3.2,3446
25232,0.3,Ideal,E,IF,62.6,53.0,4.29,4.33,2.7,943
24048,0.51,Ideal,G,VS1,61.4,54.0,5.15,5.18,3.17,1599
11002,0.7,Ideal,H,VS1,61.7,55.0,5.69,5.72,3.52,3004
10793,1.21,Very Good,H,VS1,63.3,58.0,6.77,6.72,4.27,6871
15213,0.41,Good,E,VS1,63.5,54.0,4.71,4.74,3.0,935
13054,0.34,Ideal,H,SI1,62.6,56.0,4.48,4.46,2.8,628
7627,1.19,Premium,H,SI1,62.7,56.0,6.76,6.7,4.22,5802
6525,0.44,Ideal,E,VVS1,61.4,55.0,4.92,4.95,3.03,1868
18411,0.34,Premium,E,SI1,60.3,57.0,4.56,4.53,2.74,765
13979,0.56,Very Good,H,SI2,59.5,57.0,5.4,5.43,3.22,1144
15349,2.02,Ideal,H,SI1,62.5,54.0,8.07,8.1,5.05,17245
21000,2.0,Premium,G,SI2,60.8,55.0,8.09,7.95,4.88,13007
7389,0.6,Very Good,E,SI2,63.2,60.0,5.32,5.28,3.35,1250
18969,0.32,Very Good,F,VVS1,62.7,60.0,4.32,4.35,2.72,926
22546,0.53,Premium,D,VS2,60.2,58.0,5.23,5.26,3.16,1808
6651,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,1080
25144,0.7,Ideal,F,SI1,62.0,55.0,5.72,5.7,3.54,2415
720,1.52,Premium,G,VS1,62.4,58.0,7.37,7.3,4.58,13034
17273,0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,3220
20062,0.71,Premium,E,VS2,59.6,60.0,5.85,5.8,3.47,2902
6496,0.93,Ideal,F,SI2,59.5,57.0,6.37,6.33,3.78,3828
7096,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,3045
4172,0.31,Ideal,G,IF,61.0,56.0,4.38,4.41,2.68,891
9529,0.58,Ideal,F,VS1,62.2,55.0,5.34,5.37,3.33,1899
10519,0.39,Very Good,E,VS1,60.0,59.0,4.76,4.8,2.87,900
25164,1.25,Very Good,G,VS1,60.7,56.0,6.93,7.01,4.23,9116
4010,0.31,Ideal,G,VVS1,62.8,57.0,4.33,4.3,2.71,977
16849,2.09,Very Good,F,SI2,61.3,59.0,8.19,8.33,5.06,18509
23841,1.01,Premium,G,SI1,59.8,58.0,6.54,6.58,3.92,4719
9066,1.02,Ideal,H,SI1,60.0,59.0,6.56,6.55,3.93,4724
13356,1.52,Ideal,I,VVS1,61.9,56.0,7.34,7.37,4.55,10968
13024,0.74,Good,F,SI2,62.6,65.0,5.66,5.69,3.55,2685
22803,1.0,Fair,G,SI1,65.7,54.0,6.24,6.16,4.07,2964
147,0.59,Very Good,F,SI1,61.7,57.0,5.39,5.43,3.34,1412
9841,0.71,Ideal,I,VS1,62.1,56.0,5.72,5.68,3.54,2327
1141,0.72,Premium,J,VS2,61.4,58.0,5.74,5.76,3.53,1846
6111,0.45,Ideal,E,VVS2,61.6,56.0,4.96,4.98,3.06,1817
26043,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,2041
2847,0.31,Very Good,G,VVS2,63.3,57.0,4.31,4.28,2.72,907
1597,0.51,Premium,F,SI1,61.4,59.0,5.13,5.13,3.16,1421
11014,0.51,Very Good,E,VS2,62.8,56.0,5.11,5.14,3.22,1612
19014,2.51,Ideal,I,SI2,58.4,62.0,8.87,8.79,5.15,18037
2921,1.08,Ideal,I,SI1,62.6,54.0,6.56,6.51,4.09,5141
25215,1.02,Good,H,SI1,57.1,61.0,6.66,6.57,3.78,4167
18343,0.51,Very Good,E,VS1,60.4,59.0,5.16,5.2,3.13,1697
2420,0.39,Very Good,E,VS1,62.5,58.0,4.67,4.7,2.93,914
16896,1.34,Ideal,H,VS2,62.1,57.0,7.0,7.05,4.36,8094
1153,0.3,Ideal,J,VS1,59.7,57.0,4.37,4.4,2.62,394
3286,0.55,Premium,E,SI1,61.0,61.0,5.3,5.25,3.22,1668
14468,0.33,Good,F,VVS1,60.2,64.0,4.47,4.5,2.7,724
4168,0.56,Ideal,G,VS2,60.6,57.0,5.33,5.36,3.24,1580
3690,0.71,Very Good,H,SI1,62.4,58.0,5.67,5.7,3.55,2076
22322,0.31,Ideal,F,VS1,62.1,56.0,4.32,4.35,2.69,680
17506,1.15,Premium,I,SI1,59.6,58.0,6.86,6.82,4.08,4959
10422,1.11,Very Good,F,VVS1,62.5,59.0,6.59,6.63,4.13,10069
515,1.53,Ideal,I,VS2,61.7,57.0,7.36,7.41,4.56,9189
16383,0.9,Good,H,SI2,63.6,60.0,6.11,6.06,3.87,3193
2340,1.03,Ideal,D,SI1,62.2,56.0,6.48,6.45,4.02,6299
7607,0.5,Very Good,H,SI1,63.1,59.0,5.02,4.96,3.15,1181
15162,0.7,Very Good,I,VS2,60.1,57.0,5.79,5.82,3.49,2316
5061,0.3,Fair,G,VVS2,64.4,58.0,4.21,4.17,2.7,819
11668,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,998
25627,1.65,Ideal,G,VS2,60.8,56.0,7.65,7.7,4.67,14456
8125,0.48,Ideal,G,SI1,61.4,56.0,5.02,5.07,3.1,969
21041,0.36,Premium,H,VS1,60.5,59.0,4.6,4.63,2.79,631
12534,0.72,Ideal,E,SI1,62.1,57.0,5.71,5.75,3.56,2608
24478,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,827
23766,0.31,Premium,E,VVS1,61.5,58.0,4.37,4.35,2.68,988
13378,0.79,Ideal,H,SI1,61.4,56.0,5.93,5.96,3.65,3167
13991,1.52,Premium,E,VS1,60.6,58.0,7.44,7.38,4.49,16779
11019,0.3,Ideal,F,IF,61.3,56.0,4.33,4.35,2.66,886
15773,1.25,Ideal,G,VS2,61.5,58.0,6.88,6.93,4.25,9282
8483,0.3,Good,J,VS1,63.4,57.0,4.23,4.26,2.69,394
6163,0.42,Very Good,E,VVS2,59.8,56.0,4.9,4.92,2.94,1167
21340,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4252
12214,1.5,Ideal,G,VS1,61.8,56.0,7.38,7.31,4.54,13377
18020,0.52,Ideal,H,VS1,62.0,55.4,5.16,5.21,3.21,1575
14549,0.9,Good,E,SI1,60.8,65.0,6.31,6.18,3.8,3625
23240,0.42,Premium,E,VS1,62.2,59.0,4.76,4.79,2.97,1105
8788,0.4,Ideal,E,VVS2,61.4,59.0,4.71,4.74,2.9,1106
18645,0.73,Ideal,D,SI1,61.9,56.0,5.8,5.77,3.58,3189
26753,1.16,Premium,F,VVS1,60.4,60.0,6.9,6.77,4.13,10809
16504,0.52,Premium,G,VS1,61.7,56.0,5.21,5.17,3.2,1815
8707,0.3,Premium,D,VS1,59.7,58.0,4.39,4.32,2.6,848
6721,0.5,Ideal,D,SI1,61.4,58.0,5.07,5.1,3.12,1415
17370,0.72,Ideal,H,VS2,61.7,57.0,5.74,5.77,3.55,2594
5370,1.25,Very Good,E,VS1,61.5,59.0,6.91,6.95,4.26,10285
1096,1.01,Premium,H,VS2,61.3,59.0,6.41,6.45,3.94,5166
14743,0.3,Ideal,D,SI1,62.5,57.0,4.32,4.29,2.69,709
3871,0.97,Good,I,VS2,64.5,61.0,6.16,6.21,3.99,4355
20340,1.22,Premium,H,VS1,62.5,59.0,6.85,6.79,4.26,7816
25679,0.38,Very Good,G,VVS2,61.5,57.0,4.66,4.68,2.87,853
396,0.91,Ideal,H,SI1,62.0,56.0,6.19,6.22,3.85,4337
3461,1.07,Premium,H,SI1,62.9,61.0,6.47,6.41,4.05,4440
17448,0.31,Premium,E,VVS1,61.5,58.0,4.35,4.37,2.68,924
14227,1.0,Very Good,E,VS2,62.8,60.0,6.32,6.36,3.98,6600
11201,1.01,Premium,E,VS2,59.2,59.0,6.67,6.6,3.93,7287
21812,1.18,Premium,G,VVS2,58.2,62.0,6.92,6.89,4.02,9188
8198,1.0,Fair,F,SI2,65.5,56.0,6.3,6.19,4.09,3146
6167,1.32,Premium,J,SI2,61.2,59.0,7.08,7.04,4.32,4160
11961,0.51,Ideal,H,VS1,62.7,54.0,5.12,5.15,3.22,1438
19422,0.31,Ideal,G,VVS2,60.0,58.0,4.38,4.42,2.64,661
1889,0.51,Ideal,E,VS2,61.4,57.0,5.16,5.13,3.16,1781
4129,1.61,Very Good,I,SI2,60.9,63.0,7.5,7.54,4.58,7636
25988,0.31,Ideal,G,VS1,,55.0,4.35,4.33,2.71,802
11059,0.32,Ideal,G,IF,61.8,55.0,4.42,4.45,2.74,918
9873,1.51,Ideal,J,VS1,61.9,56.0,7.41,7.35,4.57,8524
14965,0.35,Very Good,F,SI1,63.1,56.0,4.51,4.46,2.83,748
4205,0.3,Premium,D,VS2,62.5,59.0,4.28,4.23,2.66,911
19953,0.28,Ideal,E,VVS2,62.4,56.0,4.16,4.2,2.61,646
5416,0.53,Ideal,G,VVS2,62.6,56.0,5.16,5.19,3.24,1818
308,0.71,Very Good,J,SI2,60.9,55.0,5.76,5.87,3.54,1986
4105,1.01,Very Good,F,VVS2,61.9,56.0,6.42,6.48,3.99,8525
354,0.7,Very Good,E,SI1,61.7,62.0,5.64,5.68,3.49,2569
22024,0.4,Premium,G,SI1,62.0,59.0,4.7,4.72,2.92,702
24650,1.2,Premium,E,VS2,62.0,59.0,6.78,6.71,4.18,8279
15633,1.0,Fair,H,SI1,55.2,64.0,6.69,6.64,3.68,3830
732,0.83,Ideal,D,SI1,61.5,53.0,6.09,6.07,3.74,3933
19217,0.51,Ideal,E,VS2,61.9,57.0,5.12,5.09,3.16,1662
25482,1.23,Ideal,F,VS1,62.5,54.0,6.82,6.85,4.27,9660
20371,0.52,Very Good,G,SI1,59.4,60.0,5.23,5.28,3.12,1267
24932,1.06,Premium,F,SI1,62.1,58.0,6.5,6.52,4.04,5142
25980,1.21,Premium,J,VS2,61.9,58.0,6.84,6.79,4.22,4968
10020,0.33,Ideal,H,VS1,61.9,56.0,4.44,4.48,2.76,579
18140,0.61,Premium,D,SI1,61.6,58.0,5.37,5.34,3.3,1614
19256,0.71,Premium,F,VS1,61.8,59.0,5.69,5.73,3.53,2765
8217,0.52,Premium,E,VS2,62.8,55.0,5.15,5.11,3.22,1743
20328,1.25,Premium,I,VS2,61.0,59.0,6.89,6.98,4.23,5975
15967,1.13,Ideal,D,VVS2,60.1,57.0,6.83,6.78,4.09,12261
11882,0.52,Ideal,D,VS1,62.1,57.0,5.13,5.2,3.21,1914
24850,0.32,Good,I,SI1,63.9,55.0,4.34,4.36,2.78,432
15622,0.32,Premium,H,VS1,61.3,60.0,4.33,4.38,2.67,561
5557,0.7,Fair,F,VS2,66.4,53.0,5.51,5.49,3.65,2516
14955,1.01,Premium,F,VS1,60.4,59.0,6.54,6.5,3.94,7409
2535,0.7,Premium,F,VVS1,62.4,56.0,5.69,5.63,3.53,3300
6710,0.4,Good,F,VVS1,61.9,61.0,4.71,4.73,2.92,1349
9960,0.9,Ideal,I,SI1,62.3,56.0,6.18,6.12,3.83,3251
15464,0.27,Very Good,G,VVS2,62.1,56.0,4.14,4.18,2.58,504
23371,0.31,Premium,H,SI1,62.4,57.0,4.35,4.31,2.7,558
6039,1.01,Ideal,G,SI2,61.7,56.0,6.47,6.43,3.98,4260
14825,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,6676
25907,1.24,Ideal,E,SI1,63.5,55.0,6.86,6.82,4.35,7701
3535,1.51,Premium,H,VS2,60.7,58.0,7.45,7.4,4.51,10685
9032,1.53,Premium,I,VS2,62.0,58.0,7.36,7.41,4.58,10013
3774,1.74,Premium,G,VS1,61.7,58.0,7.78,7.69,4.77,17904
